auction_ID,lot,num_uniq_bidders,uniq_bidders
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,135,5,"[frozenset({'L Brooke', 'Leslie'}), frozenset({'online'}), frozenset({'Aaron'}), frozenset({'680'}), frozenset({'David', 'Brookwood David'})]"
s1_08_magnificent-jewels-6?locale=en,200,4,"[frozenset({'online'}), frozenset({'Diamond clit'}), frozenset({'Samantha'}), frozenset({'Larry'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1032,7,"[frozenset({'Evan'}), frozenset({'Simon', 'Mackenzie Simon'}), frozenset({'Patsy'}), frozenset({'Yuki I', 'Yuki'}), frozenset({'Freeman'}), frozenset({'Bill Finke'}), frozenset({'Nights'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1,5,"[frozenset({'Mike McCrory'}), frozenset({'telephone', 'phone'}), frozenset({'David'}), frozenset({'Mindy'}), frozenset({'Leslie'})]"
s1_08_magnificent-jewels-6?locale=en,19,5,"[frozenset({'K b. 1 million'}), frozenset({'Jerry', 'Garry', 'Gary'}), frozenset({'sir'}), frozenset({'Frank'}), frozenset({'phone'})]"
s1_23_important-watches-3,328,2,"[frozenset({'Dafont'}), frozenset({'telephone', 'phone'})]"
s1_23_important-watches-3,313,0,[]
s1_18_art-contemporain-evening-sale-2?locale=en_,15,0,[]
s1_23_important-watches-3,347,1,[frozenset({'online'})]
s1_30_past-forward?locale=en_modernites,27,5,"[frozenset({'Jocelyn'}), frozenset({'Madam'}), frozenset({'telephone', 'phone'}), frozenset({'Milton Ave'}), frozenset({'Jimmy John', ""Jimmy John's""})]"
s1_28_master-paintings-sculpture-part-i_,42,0,[]
s1_23_important-watches-3,417,0,[]
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2116,0,[]
s1_08_magnificent-jewels-6?locale=en,137,0,[]
s1_08_magnificent-jewels-6?locale=en,8,4,"[frozenset({'sir'}), frozenset({'Gary M', 'Gary', 'Gary Schueller'}), frozenset({'online'}), frozenset({'phone'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,104,0,[]
s1_14_karl-karl-lagerfelds-estate?locale=en,34,2,"[frozenset({'Miller'}), frozenset({'Sasso'})]"
s1_23_important-watches-3,381,2,"[frozenset({'online'}), frozenset({'telephone', 'phone'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,107,1,[frozenset({'Nicholas'})]
s1_28_master-paintings-sculpture-part-i_,29,1,[frozenset({'sir'})]
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,154,1,[frozenset({'phone'})]
s1_08_magnificent-jewels-6?locale=en,116,2,"[frozenset({'Kathleen'}), frozenset({'online'})]"
s1_12_important-design-paris?locale=en,171,1,[frozenset({'Gyros'})]
s1_30_past-forward?locale=en_modernites,112,0,[]
s1_23_important-watches-3,363,1,[frozenset({'online'})]
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1013,5,"[frozenset({'Max'}), frozenset({'Felix'}), frozenset({'online'}), frozenset({'Pavel'}), frozenset({'Freeman'})]"
s1_08_magnificent-jewels-6?locale=en,168,2,"[frozenset({'online'}), frozenset({'Bangle'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1056,3,"[frozenset({'Carrie'}), frozenset({'Joyce'}), frozenset({'Seaman'})]"
s1_08_magnificent-jewels-6?locale=en,195,2,"[frozenset({'phone'}), frozenset({'Shaking'})]"
s1_28_master-paintings-sculpture-part-i_,27,1,[frozenset({'Chris'})]
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,15,1,"[frozenset({'telephone', 'phone'})]"
s1_23_important-watches-3,255,2,"[frozenset({'pan Omega'}), frozenset({'online'})]"
s1_08_magnificent-jewels-6?locale=en,119,0,[]
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,127,3,"[frozenset({'Thomas'}), frozenset({'Tanya'}), frozenset({'Steuben'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,121,3,"[frozenset({'Thank You'}), frozenset({'Lisa Spitta', 'Lisa', 'Lisa Dennison'}), frozenset({'Simon'})]"
s1_23_important-watches-3,344,0,[]
s1_14_karl-karl-lagerfelds-estate?locale=en,20,2,"[frozenset({'Hollister'}), frozenset({'Sammy Lawrence'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,38,3,"[frozenset({'Johnny'}), frozenset({'James'}), frozenset({'online'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,1,5,"[frozenset({'Stewart'}), frozenset({'Mi Jones'}), frozenset({'sir'}), frozenset({'gentleman'}), frozenset({'Martin'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,9,7,"[frozenset({'Courtney'}), frozenset({'Felix'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'Alejandro', 'Alejandra', 'Alejandro Spirit'}), frozenset({'Catwoman'}), frozenset({'Rams'})]"
s1_12_important-design-paris?locale=en,75,3,"[frozenset({'Avana La'}), frozenset({'online'}), frozenset({'Goody'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,105,3,"[frozenset({'Alex'}), frozenset({'Denison', 'Lisa Dennison', 'Lisa Spade'}), frozenset({'Greg'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,134,0,[]
s1_23_important-watches-3,214,1,[frozenset({'online'})]
s1_12_important-design-paris?locale=en,8,0,[]
s1_12_important-design-paris?locale=en,63,1,[frozenset({'Will Sasso'})]
s1_14_karl-karl-lagerfelds-estate?locale=en,9,4,"[frozenset({'Salzman'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'Mila', 'Mina'})]"
s1_30_past-forward?locale=en_modernites,106,3,"[frozenset({'Daniela', 'Daniel'}), frozenset({'Anne Boleyn'}), frozenset({'Simon', 'You Simon'})]"
s1_08_magnificent-jewels-6?locale=en,134,0,[]
s1_30_past-forward?locale=en_modernites,4,4,"[frozenset({'Desmond'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'Torchy'})]"
s1_08_magnificent-jewels-6?locale=en,138,1,[frozenset({'madam'})]
s1_08_magnificent-jewels-6?locale=en,145,1,[frozenset({'online'})]
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,102,8,"[frozenset({'Lisa'}), frozenset({'Peter'}), frozenset({'telephone', 'phone'}), frozenset({'Xfinity Dallas'}), frozenset({'Deus'}), frozenset({'Alex Lindsay', 'Alex'}), frozenset({'Trini'}), frozenset({'Denison'})]"
s1_30_past-forward?locale=en_modernites,110,0,[]
s1_12_important-design-paris?locale=en,149,2,"[frozenset({'online'}), frozenset({'Mario'})]"
s1_12_important-design-paris?locale=en,5,0,[]
s1_30_past-forward?locale=en_modernites,18,6,"[frozenset({'Lisa'}), frozenset({'Saugeye'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'Sherlock'}), frozenset({'I K Newsom', 'K Newsom'})]"
s1_12_important-design-paris?locale=en,32,5,"[frozenset({'Calvin'}), frozenset({'Susan'}), frozenset({'Unicorn Squad'}), frozenset({'Optima'}), frozenset({'Universal Unitarian'})]"
s1_23_important-watches-3,376,1,[frozenset({'Thousand Oaks'})]
s1_08_magnificent-jewels-6?locale=en,68,2,"[frozenset({'online'}), frozenset({'phone'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,28,1,[frozenset({'Manila Luzon'})]
s1_08_magnificent-jewels-6?locale=en,77,4,"[frozenset({'Diamond'}), frozenset({'Frank'}), frozenset({'Anna', 'Joanna'}), frozenset({'phone'})]"
s1_23_important-watches-3,268,1,[frozenset({'online'})]
s1_23_important-watches-3,377,1,[frozenset({'online'})]
s1_30_past-forward?locale=en_modernites,22,3,"[frozenset({'Cecil John Donut', 'John Donut'}), frozenset({'telephone', 'phone'}), frozenset({'Almond'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1025,11,"[frozenset({'Nicholas Jonas', 'Nicholas', 'Nic', 'Nick', 'Nicky you', 'Nicholas Channel', 'Nicolas', 'Nicholas Chow'}), frozenset({'Felix Court', 'Felix'}), frozenset({'Charles Smith'}), frozenset({'Kimmy Schmidt'}), frozenset({'Christina London'}), frozenset({'Venus'}), frozenset({'Patty Wong'}), frozenset({'Renoir'}), frozenset({'sir'}), frozenset({'Freeman'}), frozenset({'Tom'})]"
s1_23_important-watches-3,371,1,[frozenset({'online'})]
s1_23_important-watches-3,380,0,[]
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2129,1,[frozenset({'Mildred'})]
s1_28_master-paintings-sculpture-part-i_,25,2,"[frozenset({'Elsa'}), frozenset({'Alexis Gregory'})]"
s1_23_important-watches-3,209,3,"[frozenset({'online'}), frozenset({'phone'}), frozenset({'Bennett', 'Christine as Bennett', 'Christina Not', 'Christina', 'Christine', 'Kristina Bennett'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,136,1,[frozenset({'phone'})]
s1_30_past-forward?locale=en_modernites,9,2,"[frozenset({'Bob Nelson'}), frozenset({'Saul Good'})]"
s1_12_important-design-paris?locale=en,93,2,"[frozenset({'Randy Lewis'}), frozenset({'Addison'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,37,2,"[frozenset({'Brandon'}), frozenset({'Britney'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,162,2,"[frozenset({'Woodbrook'}), frozenset({'Brooke'})]"
s1_28_master-paintings-sculpture-part-i_,1,0,[]
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1021,1,[frozenset({'Tony'})]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,131,0,[]
s1_23_important-watches-3,389,1,"[frozenset({""Papa John's""})]"
s1_28_master-paintings-sculpture-part-i_,2,5,"[frozenset({'Chris', 'Tommy Christopher', 'Christopher'}), frozenset({'George Cornett', 'Sue George', 'George', 'Gordon', 'George, Gordon'}), frozenset({'sir'}), frozenset({'Catwoman'}), frozenset({'Road'})]"
s1_12_important-design-paris?locale=en,175,1,[frozenset({'Matthew'})]
s1_23_important-watches-3,239,2,"[frozenset({'online'}), frozenset({'phone'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,106,2,"[frozenset({'Sam'}), frozenset({'phone'})]"
s1_30_past-forward?locale=en_modernites,5,12,"[frozenset({'Prefer'}), frozenset({'Aldis'}), frozenset({'Download Tu Mera', 'Down'}), frozenset({'Mill', 'Rapunzel DeMille'}), frozenset({'Khan'}), frozenset({'Chaka'}), frozenset({'Altima'}), frozenset({'online'}), frozenset({'John Dittmer'}), frozenset({'Plusle'}), frozenset({'Emmanuel'}), frozenset({'phone'})]"
s1_12_important-design-paris?locale=en,19,0,[]
s1_12_important-design-paris?locale=en,26,0,[]
s1_08_magnificent-jewels-6?locale=en,79,4,"[frozenset({'Kelly'}), frozenset({'Jonas B. Then'}), frozenset({'Bvlgari'}), frozenset({'phone'})]"
s1_23_important-watches-3,259,1,[frozenset({'online'})]
s1_12_important-design-paris?locale=en,74,1,[frozenset({'Adult'})]
s1_08_magnificent-jewels-6?locale=en,66,2,"[frozenset({'phone'}), frozenset({'lady'})]"
s1_08_magnificent-jewels-6?locale=en,43,2,"[frozenset({'Oscar'}), frozenset({'phone'})]"
s1_12_important-design-paris?locale=en,29,0,[]
s1_08_magnificent-jewels-6?locale=en,166,4,"[frozenset({'Frank'}), frozenset({'Joanna', 'John'}), frozenset({'telephone', 'phone'}), frozenset({'Everett'})]"
s1_12_important-design-paris?locale=en,69,1,[frozenset({'Calvin'})]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1034,1,[frozenset({'Peggy'})]
s1_23_important-watches-3,385,1,[frozenset({'Johnson'})]
s1_08_magnificent-jewels-6?locale=en,86,1,[frozenset({'online'})]
s1_12_important-design-paris?locale=en,16,0,[]
s1_08_magnificent-jewels-6?locale=en,196,4,"[frozenset({'online'}), frozenset({'gentleman'}), frozenset({'Galia'}), frozenset({'phone'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,32,3,"[frozenset({'Vemo'}), frozenset({'Buddha'}), frozenset({'Juan Gabriel'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2121,7,"[frozenset({'Jen'}), frozenset({'Laskowski'}), frozenset({'Synonyms'}), frozenset({'Mimosa'}), frozenset({'Timmy'}), frozenset({'Raymond'}), frozenset({'sir'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1030,2,"[frozenset({'Thomas'}), frozenset({'Brad'})]"
s1_08_magnificent-jewels-6?locale=en,127,4,"[frozenset({'Aldara'}), frozenset({'Frank'}), frozenset({'telephone', 'phone'}), frozenset({'Herod'})]"
s1_23_important-watches-3,321,0,[]
s1_12_important-design-paris?locale=en,103,0,[]
s1_23_important-watches-3,230,1,"[frozenset({'online', 'online bidder'})]"
s1_12_important-design-paris?locale=en,121,1,[frozenset({'online'})]
s1_18_art-contemporain-evening-sale-2?locale=en_,16,2,"[frozenset({'Euros'}), frozenset({'phone'})]"
s1_08_magnificent-jewels-6?locale=en,113,3,"[frozenset({'John'}), frozenset({'online'}), frozenset({'Frank'})]"
s1_23_important-watches-3,403,1,[frozenset({'online'})]
s1_23_important-watches-3,311,2,"[frozenset({'B.'}), frozenset({'online'})]"
s1_23_important-watches-3,278,2,"[frozenset({'Megan'}), frozenset({'Adil'})]"
s1_08_magnificent-jewels-6?locale=en,180,0,[]
s1_23_important-watches-3,359,1,"[frozenset({'telephone', 'phone'})]"
s1_18_art-contemporain-evening-sale-2?locale=en_,14,1,[frozenset({'Richardson'})]
s1_30_past-forward?locale=en_modernites,6,6,"[frozenset({'Mister'}), frozenset({'madam'}), frozenset({'Salah'}), frozenset({'online'}), frozenset({'phone'}), frozenset({'covid-19'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2136,3,"[frozenset({'online'}), frozenset({'Daisy'}), frozenset({'Auntie Debbie', 'Debbie'})]"
s1_23_important-watches-3,370,1,[frozenset({'Los Jones'})]
s1_08_magnificent-jewels-6?locale=en,83,6,"[frozenset({'Ana'}), frozenset({'Krishna'}), frozenset({'Joanna'}), frozenset({'Frank', 'Frank Bennett'}), frozenset({'Christian Smith'}), frozenset({'Catherine'})]"
s1_23_important-watches-3,207,2,"[frozenset({'online'}), frozenset({'phone'})]"
s1_08_magnificent-jewels-6?locale=en,36,2,"[frozenset({'Victoria Principal'}), frozenset({'online'})]"
s1_08_magnificent-jewels-6?locale=en,172,3,"[frozenset({'Vinny'}), frozenset({'Tiffany'}), frozenset({'Liz Comfort'})]"
s1_23_important-watches-3,351,5,"[frozenset({'Ping'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'aa5127'}), frozenset({'Patek Philippe'})]"
s1_12_important-design-paris?locale=en,115,2,"[frozenset({'Benedict'}), frozenset({'Matthew Village'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1039,8,"[frozenset({'Felix'}), frozenset({'Kinesics'}), frozenset({'online'}), frozenset({'Fiona'}), frozenset({'Peony'}), frozenset({'Seaman'}), frozenset({'phone'}), frozenset({'Patsy Lynn Sexton'})]"
s1_12_important-design-paris?locale=en,143,4,"[frozenset({'Dish'}), frozenset({'online'}), frozenset({'phone'}), frozenset({'210th Avenues'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1035,1,[frozenset({'Johnnie'})]
s1_28_master-paintings-sculpture-part-i_,43,7,"[frozenset({'Lydia'}), frozenset({'Gracewood Hugo'}), frozenset({'Chris'}), frozenset({'lady'}), frozenset({'Tippett'}), frozenset({'Insane'}), frozenset({'Krista'})]"
s1_08_magnificent-jewels-6?locale=en,87,3,"[frozenset({'Kathryn Smith', 'Katherine Hatcher', 'Catherine 100', 'Catherine', 'Katherine 150'}), frozenset({'Botana'}), frozenset({'Kathryn Smith', 'Katherine Hatcher', 'Captain', 'Catherine 100', 'Captain Spirit', 'Catherine', 'Katherine 150'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,130,2,"[frozenset({'Aquaman'}), frozenset({'Max'})]"
s1_12_important-design-paris?locale=en,72,1,[frozenset({'Elsa'})]
s1_23_important-watches-3,411,1,[frozenset({'online'})]
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1019,2,"[frozenset({'Philips Arena'}), frozenset({'Yanni'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,35,0,[]
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2119,4,"[frozenset({'Florence'}), frozenset({'Odana'}), frozenset({'Greg'}), frozenset({'Shay', 'Shay David'})]"
s1_12_important-design-paris?locale=en,131,1,[frozenset({'online'})]
s1_12_important-design-paris?locale=en,157,2,"[frozenset({'Chipotle'}), frozenset({'LOL'})]"
s1_08_magnificent-jewels-6?locale=en,169,0,[]
s1_23_important-watches-3,400,2,"[frozenset({'John'}), frozenset({'Tiffany Curtis Patek Philippe'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,128,4,"[frozenset({'Kelly'}), frozenset({'Jenny Williams'}), frozenset({'Dimitri'}), frozenset({'Speedster'})]"
s1_30_past-forward?locale=en_modernites,130,2,"[frozenset({'Sultan'}), frozenset({'Euros'})]"
s1_23_important-watches-3,318,4,"[frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'Janet'}), frozenset({'19 Knox'})]"
s1_12_important-design-paris?locale=en,92,1,"[frozenset({'Mila Kunis', 'The Mila Kunis'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,50,2,"[frozenset({'online'}), frozenset({'Lulu Santos'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1017,5,"[frozenset({'Spader'}), frozenset({'David', 'David 2500000'}), frozenset({'Batavia'}), frozenset({'Lisa', 'Lisa Dennison Spirits'}), frozenset({'Rewind'})]"
s1_12_important-design-paris?locale=en,80,4,"[frozenset({'online'}), frozenset({'covid-19'}), frozenset({'phone'}), frozenset({'Casa Mendoza'})]"
s1_23_important-watches-3,348,1,[frozenset({'Patek Philippe'})]
s1_14_karl-karl-lagerfelds-estate?locale=en,18,1,"[frozenset({'Suzanne Suzanne', 'Anthony Thomas.  ', 'Desmond', 'Anthony Thomas', 'online', 'Whittemore', 'Osmond', 'Thomas'})]"
s1_08_magnificent-jewels-6?locale=en,141,2,"[frozenset({'John'}), frozenset({'online'})]"
s1_12_important-design-paris?locale=en,104,2,"[frozenset({'gentleman'}), frozenset({'phone'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1004,5,"[frozenset({'Jason'}), frozenset({'Leonard'}), frozenset({'phone'}), frozenset({'Adrian Spinners'}), frozenset({'Anita Davi'})]"
s1_23_important-watches-3,360,2,"[frozenset({'Miguel'}), frozenset({'online'})]"
s1_08_magnificent-jewels-6?locale=en,78,4,"[frozenset({'online'}), frozenset({'Brad Now', 'Brad'}), frozenset({'telephone', 'phone'}), frozenset({'Diamond Eclipse'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,5,3,"[frozenset({'Redhead'}), frozenset({'online'}), frozenset({'David', 'David Roth'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1020,0,[]
s1_08_magnificent-jewels-6?locale=en,107,3,"[frozenset({'John'}), frozenset({'gentleman'}), frozenset({'Alex 900?', 'Alex 900', 'Alex'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,101,2,"[frozenset({'Nicholas', 'Nicholas 190'}), frozenset({'online'})]"
s1_12_important-design-paris?locale=en,68,7,"[frozenset({'Marion Marion'}), frozenset({'online'}), frozenset({'Jason'}), frozenset({'Cousin'}), frozenset({'Sasso Sasso'}), frozenset({'phone'}), frozenset({'Catherine'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,12,1,[frozenset({'Greg'})]
s1_23_important-watches-3,218,3,"[frozenset({'online'}), frozenset({'Janet'}), frozenset({""Paul Newman's"", 'Paul Newman'})]"
s1_22_surrealism-and-its-legacy?locale=en_,8,1,[frozenset({'phone'})]
s1_08_magnificent-jewels-6?locale=en,121,3,"[frozenset({'online'}), frozenset({'Jean-Baptiste Colbert'}), frozenset({'phone'})]"
s1_23_important-watches-3,390,1,[frozenset({'online'})]
s1_23_important-watches-3,309,1,[frozenset({'online'})]
s1_08_magnificent-jewels-6?locale=en,35,3,"[frozenset({'Robin', 'Robin 11:36'}), frozenset({'online'}), frozenset({'phone'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,48,4,"[frozenset({'Ramiro'}), frozenset({'Bunny'}), frozenset({'online'}), frozenset({'Sammy Sosa'})]"
s1_08_magnificent-jewels-6?locale=en,33,2,"[frozenset({'online'}), frozenset({'phone'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,112,11,"[frozenset({'Michael Jackson'}), frozenset({'Fulton'}), frozenset({'McKinney', 'Miss McKinney'}), frozenset({'Heather'}), frozenset({'Coleman'}), frozenset({'telephone', 'phone'}), frozenset({'Bonnie'}), frozenset({'Elizabeth'}), frozenset({'Billy'}), frozenset({'sir'}), frozenset({'Sophia Yin'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1005,1,[frozenset({'Sam'})]
s1_12_important-design-paris?locale=en,182,1,"[frozenset({'telephone', 'phone'})]"
s1_08_magnificent-jewels-6?locale=en,202,3,"[frozenset({'John'}), frozenset({'gentleman'}), frozenset({'Kathryn'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,12,1,"[frozenset({'online', 'Goody', 'Cuz', 'Benedict', 'telephone', 'Hustle Castle.  ', 'Colleen', 'Hustle Castle.', 'Anthony', 'Bobby McGee', 'phone', 'on line'})]"
s1_08_magnificent-jewels-6?locale=en,112,3,"[frozenset({'Pearl'}), frozenset({'Frank'}), frozenset({'Johnna'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1014,2,"[frozenset({'Katie'}), frozenset({'Pepin'})]"
s1_08_magnificent-jewels-6?locale=en,185,5,"[frozenset({'online'}), frozenset({'Olivia'}), frozenset({'telephone', 'phone'}), frozenset({'McGill'}), frozenset({'gentleman'})]"
s1_22_surrealism-and-its-legacy?locale=en_,4,1,[frozenset({'Samuel Adams'})]
s1_12_important-design-paris?locale=en,139,0,[]
s1_23_important-watches-3,301,1,[frozenset({'online'})]
s1_30_past-forward?locale=en_modernites,101,0,[]
s1_23_important-watches-3,213,2,"[frozenset({'online'}), frozenset({'Christina'})]"
s1_08_magnificent-jewels-6?locale=en,205,4,"[frozenset({'Catherine', 'Katherine'}), frozenset({'online'}), frozenset({'Diamond Coffee Bean'}), frozenset({'Jen Miller'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,13,7,"[frozenset({'Carly', 'Carla'}), frozenset({'Jones'}), frozenset({'Alex'}), frozenset({'online'}), frozenset({'Colleen'}), frozenset({'sir'}), frozenset({'Julian'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,29,3,"[frozenset({'Donald Smith'}), frozenset({'Uncle Jimmy', 'Jimmy', 'Jimmy Buffett'}), frozenset({'Mario', 'Mario Sunshine', 'Super Mario Sunshine'})]"
s1_08_magnificent-jewels-6?locale=en,177,2,"[frozenset({'online'}), frozenset({'gentleman'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2130,1,[frozenset({'Bettina'})]
s1_12_important-design-paris?locale=en,158,1,[frozenset({'Susanna'})]
s1_23_important-watches-3,305,5,"[frozenset({'Janet', 'Janet Christina'}), frozenset({'Bitter'}), frozenset({'online'}), frozenset({'Bazaar'}), frozenset({'phone'})]"
s1_28_master-paintings-sculpture-part-i_,22,10,"[frozenset({'Alejandro'}), frozenset({'Elsa'}), frozenset({'George'}), frozenset({'Chris Joe', 'Christopher', 'Chris', ""Chris Joe's"", 'Spike Lee Chris'}), frozenset({'lady'}), frozenset({'Yoboy Pizza'}), frozenset({'Lilia'}), frozenset({'Sarah'}), frozenset({'Hinti'}), frozenset({'Mike Will'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,6,1,"[frozenset({'Love Jones', 'Jones'})]"
s1_30_past-forward?locale=en_modernites,135,1,[frozenset({'Euros'})]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,122,7,"[frozenset({'Whitney'}), frozenset({'Gilbert'}), frozenset({'Courtney'}), frozenset({'Liz'}), frozenset({'Sekula Israel'}), frozenset({'Catwoman'}), frozenset({'Cody'})]"
s1_12_important-design-paris?locale=en,3,0,[]
s1_23_important-watches-3,332,3,"[frozenset({'Megan'}), frozenset({'telephone', 'phone'}), frozenset({'A332'})]"
s1_30_past-forward?locale=en_modernites,104,1,[frozenset({'Emmanuel'})]
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,133,2,"[frozenset({'Alejandra'}), frozenset({'Eliza shampooey', 'Eliza', 'Eliza 6:20'})]"
s1_23_important-watches-3,302,1,[frozenset({'Automatic Celestia'})]
s1_23_important-watches-3,298,1,[frozenset({'online'})]
s1_08_magnificent-jewels-6?locale=en,103,5,"[frozenset({'online'}), frozenset({'Bill'}), frozenset({'Joe'}), frozenset({'B.'}), frozenset({'phone'})]"
s1_12_important-design-paris?locale=en,39,1,[frozenset({'ho  Lunime Hotel'})]
s1_12_important-design-paris?locale=en,62,1,[frozenset({'Emil'})]
s1_23_important-watches-3,270,4,"[frozenset({'Barney Lot'}), frozenset({'Joanna'}), frozenset({'online'}), frozenset({'Seton'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2118,2,"[frozenset({'Maximo', 'Max', 'Max 136'}), frozenset({'Greg'})]"
s1_12_important-design-paris?locale=en,184,0,[]
s1_12_important-design-paris?locale=en,100,5,"[frozenset({'Euros'}), frozenset({'Idris Elba'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'Kat'})]"
s1_22_surrealism-and-its-legacy?locale=en_,10,0,[]
s1_23_important-watches-3,368,0,[]
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2127,5,"[frozenset({'Florence'}), frozenset({'Shay'}), frozenset({'Fiona', 'Jonas'}), frozenset({'online'}), frozenset({'Crosby'})]"
